0.0,1717087805000,1.5090479850769043
1.0,1717087824000,1.1760146617889404
2.0,1717087842000,1.130329966545105
3.0,1717087860000,1.0674299001693726
4.0,1717087879000,1.0327035188674927
5.0,1717087896000,1.0910207033157349
6.0,1717087915000,1.1055160760879517
7.0,1717087935000,1.0512923002243042
8.0,1717087950000,0.9795086979866028
9.0,1717087968000,1.0020848512649536
10.0,1717087986000,0.9958454370498657
11.0,1717088003000,0.953315258026123
12.0,1717088021000,0.8924429416656494
13.0,1717088038000,0.9857790470123291
14.0,1717088054000,0.901123046875
15.0,1717088074000,0.958328902721405
16.0,1717088090000,0.8846719264984131
17.0,1717088109000,0.86753249168396
18.0,1717088128000,0.9176650643348694
19.0,1717088146000,0.8796666264533997
20.0,1717088163000,0.8989428877830505
21.0,1717088180000,0.8654182553291321
22.0,1717088200000,0.8598964810371399
23.0,1717088218000,0.9266393780708313
24.0,1717088236000,0.8498177528381348
25.0,1717088255000,0.813585102558136
26.0,1717088271000,0.8690345883369446
27.0,1717088288000,0.8519708514213562
