0.0,1717093097000,0.6359138488769531
1.0,1717093100000,0.8360176086425781
2.0,1717093100000,0.8360176086425781
3.0,1717093100000,0.8360176086425781
4.0,1717093101000,0.8360176086425781
5.0,1717093101000,0.8360176086425781
6.0,1717093101000,0.8360176086425781
7.0,1717093101000,0.8360176086425781
8.0,1717093101000,0.8360176086425781
9.0,1717093102000,0.8360176086425781
10.0,1717093102000,0.8360176086425781
11.0,1717093102000,0.8360176086425781
12.0,1717093102000,0.8360176086425781
13.0,1717093110000,1.8086738586425781
14.0,1717093111000,1.8086738586425781
15.0,1717093111000,1.8086738586425781
16.0,1717093111000,1.8086738586425781
17.0,1717093112000,1.8086738586425781
18.0,1717093112000,1.8086738586425781
19.0,1717093112000,1.8086738586425781
20.0,1717093112000,1.8086738586425781
21.0,1717093112000,1.8086738586425781
22.0,1717093112000,1.8086738586425781
23.0,1717093113000,1.8086738586425781
24.0,1717093113000,1.8086738586425781
25.0,1717093123000,1.8086738586425781
26.0,1717093133000,3.275470733642578
27.0,1717093143000,3.275470733642578
28.0,1717093153000,3.275470733642578
29.0,1717093163000,3.275470733642578
30.0,1717093173000,3.275470733642578
31.0,1717093183000,3.275470733642578
32.0,1717093193000,3.275470733642578
33.0,1717093203000,3.275470733642578
34.0,1717093213000,3.275470733642578
35.0,1717093223000,3.275470733642578
36.0,1717093233000,3.275470733642578
37.0,1717093243000,3.275470733642578
38.0,1717093253000,3.275470733642578
39.0,1717093263000,3.275470733642578
40.0,1717093273000,3.275470733642578
41.0,1717093283000,3.275470733642578
42.0,1717093293000,3.275470733642578
43.0,1717093303000,3.275470733642578
44.0,1717093313000,3.275470733642578
45.0,1717093323000,3.275470733642578
46.0,1717093333000,3.275470733642578
47.0,1717093343000,3.275470733642578
48.0,1717093353000,3.275470733642578
49.0,1717093363000,3.275470733642578
50.0,1717093373000,3.275470733642578
51.0,1717093383000,3.275470733642578
52.0,1717093393000,3.275470733642578
53.0,1717093403000,3.275470733642578
54.0,1717093413000,3.275470733642578
55.0,1717093423000,3.275470733642578
56.0,1717093433000,3.275470733642578
57.0,1717093443000,3.277423858642578
58.0,1717093453000,3.277423858642578
59.0,1717093463000,3.277423858642578
60.0,1717093473000,3.277423858642578
61.0,1717093483000,3.277423858642578
62.0,1717093493000,3.277423858642578
63.0,1717093503000,3.277423858642578
64.0,1717093513000,3.277423858642578
65.0,1717093523000,3.277423858642578
66.0,1717093533000,3.277423858642578
67.0,1717093543000,3.277423858642578
68.0,1717093553000,3.277423858642578
69.0,1717093563000,3.277423858642578
70.0,1717093573000,3.277423858642578
71.0,1717093583000,3.277423858642578
72.0,1717093593000,3.277423858642578
73.0,1717093603000,3.277423858642578
74.0,1717093613000,3.277423858642578
75.0,1717093623000,3.277423858642578
76.0,1717093633000,3.277423858642578
77.0,1717093643000,3.277423858642578
78.0,1717093653000,3.277423858642578
79.0,1717093663000,3.277423858642578
80.0,1717093673000,3.277423858642578
81.0,1717093683000,3.277423858642578
82.0,1717093691000,1.0801582336425781
83.0,1717093693000,1.0801582336425781
84.0,1717093694000,1.0801582336425781
85.0,1717093694000,1.0801582336425781
86.0,1717093694000,1.0801582336425781
87.0,1717093694000,1.0801582336425781
88.0,1717093694000,1.0801582336425781
89.0,1717093695000,1.0801582336425781
90.0,1717093695000,1.0801582336425781
91.0,1717093695000,1.0801582336425781
92.0,1717093695000,1.0801582336425781
93.0,1717093695000,1.0801582336425781
94.0,1717093705000,1.0254707336425781
