0.0,1717181438000,2.0
1.0,1717181442000,2.0
2.0,1717181442000,2.0
3.0,1717181442000,1.0
4.0,1717181442000,1.0
5.0,1717181442000,1.0
6.0,1717181442000,1.0
7.0,1717181443000,1.0
8.0,1717181443000,1.0
9.0,1717181454000,1.0
10.0,1717181464000,2.0
11.0,1717181469000,15.0
12.0,1717181482000,1.0
13.0,1717181492000,1.0
14.0,1717181502000,1.0
15.0,1717181512000,1.0
16.0,1717181522000,1.0
17.0,1717181532000,25.0
18.0,1717181552000,1.0
19.0,1717181562000,1.0
20.0,1717181572000,19.0
21.0,1717181592000,17.0
22.0,1717181602000,1.0
23.0,1717181612000,1.0
24.0,1717181622000,26.0
25.0,1717181632000,1.0
26.0,1717181642000,1.0
27.0,1717181662000,1.0
28.0,1717181672000,1.0
29.0,1717181682000,1.0
30.0,1717181702000,1.0
31.0,1717181722000,37.0
32.0,1717181732000,1.0
33.0,1717181742000,1.0
34.0,1717181762000,1.0
35.0,1717181772000,1.0
36.0,1717181782000,1.0
37.0,1717181792000,1.0
38.0,1717181802000,1.0
39.0,1717181812000,1.0
40.0,1717181832000,1.0
41.0,1717181852000,2.0
42.0,1717181862000,1.0
43.0,1717181873000,1.0
44.0,1717181883000,34.0
45.0,1717181893000,1.0
46.0,1717181903000,60.0
47.0,1717181913000,1.0
48.0,1717181923000,1.0
49.0,1717181933000,1.0
50.0,1717181943000,31.0
51.0,1717181953000,1.0
52.0,1717181963000,1.0
53.0,1717181973000,1.0
54.0,1717181993000,1.0
55.0,1717182003000,1.0
56.0,1717182023000,1.0
57.0,1717182043000,32.0
58.0,1717182053000,1.0
59.0,1717182063000,1.0
60.0,1717182073000,58.0
61.0,1717182083000,1.0
62.0,1717182093000,1.0
63.0,1717182103000,1.0
64.0,1717182113000,1.0
65.0,1717182123000,1.0
66.0,1717182133000,1.0
67.0,1717182153000,1.0
68.0,1717182183000,1.0
69.0,1717182193000,1.0
70.0,1717182203000,30.0
71.0,1717182213000,1.0
72.0,1717182233000,1.0
73.0,1717182243000,1.0
74.0,1717182253000,1.0
75.0,1717182263000,1.0
76.0,1717182283000,1.0
77.0,1717182303000,8.0
78.0,1717182313000,1.0
79.0,1717182323000,1.0
80.0,1717182333000,18.0
81.0,1717182343000,1.0
82.0,1717182353000,38.0
83.0,1717182363000,1.0
84.0,1717182373000,1.0
85.0,1717182383000,1.0
86.0,1717182393000,21.0
87.0,1717182403000,1.0
88.0,1717182413000,4.0
89.0,1717182423000,1.0
90.0,1717182433000,1.0
91.0,1717182443000,1.0
92.0,1717182453000,41.0
93.0,1717182473000,1.0
94.0,1717182483000,16.0
95.0,1717182493000,42.0
96.0,1717182503000,1.0
97.0,1717182513000,1.0
98.0,1717182523000,41.0
99.0,1717182533000,1.0
100.0,1717182543000,61.0
101.0,1717182553000,1.0
102.0,1717182563000,1.0
103.0,1717182573000,1.0
104.0,1717182583000,32.0
105.0,1717182593000,1.0
106.0,1717182603000,1.0
107.0,1717182613000,1.0
108.0,1717182623000,1.0
109.0,1717182633000,1.0
110.0,1717182643000,1.0
111.0,1717182653000,49.0
112.0,1717182663000,1.0
113.0,1717182683000,28.0
114.0,1717182693000,1.0
115.0,1717182703000,1.0
116.0,1717182713000,55.0
117.0,1717182723000,1.0
118.0,1717182733000,41.0
119.0,1717182743000,1.0
120.0,1717182753000,1.0
121.0,1717182763000,1.0
122.0,1717182773000,1.0
123.0,1717182814000,1.0
124.0,1717182814000,1.0
125.0,1717182814000,1.0
126.0,1717182815000,1.0
127.0,1717182815000,1.0
128.0,1717182815000,1.0
129.0,1717182815000,1.0
130.0,1717182816000,1.0
131.0,1717182816000,1.0
132.0,1717182816000,1.0
133.0,1717182816000,1.0
134.0,1717182816000,1.0
135.0,1717182826000,1.0
