0.0,1717174667000,1.0
1.0,1717174670000,2.0
2.0,1717174670000,2.0
3.0,1717174670000,2.0
4.0,1717174671000,2.0
5.0,1717174671000,1.0
6.0,1717174671000,1.0
7.0,1717174671000,1.0
8.0,1717174671000,1.0
9.0,1717174672000,1.0
10.0,1717174682000,1.0
11.0,1717174692000,1.0
12.0,1717174699000,4.0
13.0,1717174699000,4.0
14.0,1717174700000,1.0
15.0,1717174700000,1.0
16.0,1717174700000,1.0
17.0,1717174701000,1.0
18.0,1717174711000,1.0
19.0,1717174721000,1.0
20.0,1717174731000,8.0
21.0,1717174751000,1.0
22.0,1717174761000,57.0
23.0,1717174781000,1.0
24.0,1717174791000,42.0
25.0,1717174801000,9.0
26.0,1717174821000,1.0
27.0,1717174851000,1.0
28.0,1717174881000,1.0
29.0,1717174891000,1.0
30.0,1717174901000,30.0
31.0,1717174911000,1.0
32.0,1717174921000,26.0
33.0,1717174931000,1.0
34.0,1717174941000,52.0
35.0,1717174951000,22.0
36.0,1717174961000,2.0
37.0,1717174971000,1.0
38.0,1717174981000,41.0
39.0,1717174991000,26.0
40.0,1717175001000,2.0
41.0,1717175011000,1.0
42.0,1717175021000,51.0
43.0,1717175031000,75.0
44.0,1717175051000,1.0
45.0,1717175061000,55.0
46.0,1717175071000,62.0
47.0,1717175091000,1.0
48.0,1717175101000,52.0
49.0,1717175121000,1.0
50.0,1717175131000,12.0
51.0,1717175161000,1.0
52.0,1717175171000,29.0
53.0,1717175181000,1.0
54.0,1717175201000,1.0
55.0,1717175221000,1.0
56.0,1717175241000,1.0
57.0,1717175251000,30.0
58.0,1717175261000,1.0
59.0,1717175271000,1.0
60.0,1717175281000,1.0
61.0,1717175301000,1.0
62.0,1717175311000,29.0
63.0,1717175321000,1.0
64.0,1717175331000,22.0
65.0,1717175341000,69.0
66.0,1717175351000,3.0
67.0,1717175364000,1.0
