timestamp,tag,duration,nvidia_gpu_0
1717187445.192884,init,3.3464455604553223,126764
1717187448.5393295,train,1548.1317732334137,55461959
1717188996.6711028,test,25.83250880241394,643366
1717189022.5036116,register,2.918297052383423,97379
