timestamp,tag,duration,nvidia_gpu_0
1717176558.5722044,init,1.882737398147583,55835
1717176560.4549417,train,512.4754009246826,22223418
1717177072.9303427,test,15.441465377807617,408793
1717177088.371808,register,2.7270870208740234,93352
