timestamp,tag,duration,nvidia_gpu_0
1717174668.1906662,init,1.9413056373596191,88383
1717174670.1319718,train,680.799596786499,29178554
1717175350.9315686,test,15.217123746871948,405282
1717175366.1486924,register,2.5572714805603027,92206
