timestamp,tag,duration,nvidia_gpu_0
1717094539.0478437,init,4.553440809249878,178456
1717094543.6012845,train,1417.0327363014221,57593721
1717095960.6340208,test,17.659881353378296,476703
1717095978.2939022,register,2.799130439758301,105166
