timestamp,tag,duration,nvidia_gpu_0
1717096215.2453349,init,5.511919260025024,219541
1717096220.7572541,train,797.8186042308807,32168266
1717097018.5758584,test,17.599503755569458,449183
1717097036.175362,register,2.7601330280303955,109372
