timestamp,tag,duration,nvidia_gpu_0
1717091234.6314442,init,1.6375415325164795,50140
1717091236.2689857,train,330.18796372413635,17558621
1717091566.4569495,test,10.936049222946167,292110
1717091577.3929987,register,2.311755418777466,79178
