timestamp,tag,duration,nvidia_gpu_0
1717093098.5119317,init,1.755641222000122,52270
1717093100.2675729,train,590.8708593845367,31971932
1717093691.1384323,test,11.231813669204712,289804
1717093702.370246,register,2.357842206954956,90450
