timestamp,tag,duration,nvidia_gpu_0
1717086798.6060274,init,2.6707117557525635,107902
1717086801.2767391,train,252.9339587688446,14855503
1717087054.210698,test,9.234760999679565,282126
1717087063.445459,register,2.4782745838165283,94069
