timestamp,tag,duration,nvidia_gpu_0
1717097796.6772568,init,1.895702838897705,59299
1717097798.5729597,train,1074.6818845272064,43879647
1717098873.2548442,test,17.965523958206177,468653
1717098891.2203681,register,2.7092597484588623,107471
