timestamp,tag,duration,nvidia_gpu_0
1717184612.0821836,init,6.03503680229187,264628
1717184618.1172204,train,2195.0331206321716,78459824
1717186813.150341,test,24.001222372055054,613643
1717186837.1515634,register,3.1222429275512695,85079
