timestamp,tag,duration,nvidia_gpu_0
1717085599.5690498,init,3.4480936527252197,144974
1717085603.0171435,train,674.3345201015472,41249042
1717086277.3516636,test,9.169655084609985,278035
1717086286.5213187,register,2.456559181213379,95851
