0.0,1717091236000,2.9
1.0,1717091236000,6.9
2.0,1717091236000,11.4
3.0,1717091237000,9.1
4.0,1717091237000,8.6
5.0,1717091237000,7.2
6.0,1717091237000,9.0
7.0,1717091237000,13.7
8.0,1717091237000,8.4
9.0,1717091238000,5.9
10.0,1717091238000,8.6
11.0,1717091238000,25.4
12.0,1717091246000,19.5
13.0,1717091248000,0.4
14.0,1717091248000,3.3
15.0,1717091248000,0.9
16.0,1717091248000,2.3
17.0,1717091248000,1.5
18.0,1717091249000,1.5
19.0,1717091249000,2.8
20.0,1717091249000,2.6
21.0,1717091249000,1.3
22.0,1717091249000,1.6
23.0,1717091250000,1.9
24.0,1717091260000,60.8
25.0,1717091270000,61.9
26.0,1717091280000,63.0
27.0,1717091290000,25.6
28.0,1717091300000,56.7
29.0,1717091310000,37.9
30.0,1717091320000,45.8
31.0,1717091330000,58.3
32.0,1717091340000,29.5
33.0,1717091350000,74.6
34.0,1717091360000,23.6
35.0,1717091370000,53.6
36.0,1717091380000,45.3
37.0,1717091390000,38.7
38.0,1717091400000,58.7
39.0,1717091410000,23.6
40.0,1717091420000,72.6
41.0,1717091430000,36.3
42.0,1717091440000,57.8
43.0,1717091450000,48.0
44.0,1717091460000,36.2
45.0,1717091470000,60.3
46.0,1717091480000,29.8
47.0,1717091490000,59.7
48.0,1717091500000,23.7
49.0,1717091510000,60.8
50.0,1717091520000,35.0
51.0,1717091530000,58.9
52.0,1717091540000,39.4
53.0,1717091550000,37.7
54.0,1717091560000,57.8
55.0,1717091566000,17.7
56.0,1717091569000,0.7
57.0,1717091569000,2.0
58.0,1717091569000,1.6
59.0,1717091569000,9.0
60.0,1717091569000,0.5
61.0,1717091570000,2.3
62.0,1717091570000,2.3
63.0,1717091570000,2.2
64.0,1717091570000,1.4
65.0,1717091570000,2.6
66.0,1717091571000,1.4
67.0,1717091581000,25.6
