0.0,1717085603000,1.7
1.0,1717085603000,5.3
2.0,1717085603000,13.9
3.0,1717085603000,5.2
4.0,1717085604000,10.7
5.0,1717085604000,7.5
6.0,1717085604000,8.0
7.0,1717085604000,13.4
8.0,1717085604000,1.3
9.0,1717085605000,6.1
10.0,1717085605000,8.6
11.0,1717085605000,16.2
12.0,1717085613000,15.6
13.0,1717085615000,0.5
14.0,1717085615000,0.4
15.0,1717085615000,1.7
16.0,1717085615000,2.9
17.0,1717085615000,0.5
18.0,1717085616000,2.2
19.0,1717085616000,1.5
20.0,1717085616000,0.9
21.0,1717085616000,1.0
22.0,1717085616000,1.9
23.0,1717085617000,2.2
24.0,1717085627000,55.7
25.0,1717085637000,71.2
26.0,1717085647000,32.9
27.0,1717085657000,67.1
28.0,1717085667000,53.8
29.0,1717085677000,55.5
30.0,1717085687000,62.8
31.0,1717085697000,44.0
32.0,1717085707000,61.0
33.0,1717085717000,47.3
34.0,1717085727000,65.2
35.0,1717085737000,54.0
36.0,1717085747000,65.3
37.0,1717085757000,45.9
38.0,1717085767000,74.1
39.0,1717085777000,52.6
40.0,1717085787000,59.5
41.0,1717085797000,59.1
42.0,1717085807000,40.8
43.0,1717085817000,56.8
44.0,1717085827000,32.7
45.0,1717085837000,68.6
46.0,1717085847000,49.2
47.0,1717085857000,62.5
48.0,1717085867000,47.4
49.0,1717085877000,44.2
50.0,1717085887000,47.2
51.0,1717085897000,53.0
52.0,1717085907000,54.9
53.0,1717085917000,41.3
54.0,1717085927000,74.8
55.0,1717085937000,49.2
56.0,1717085947000,59.7
57.0,1717085957000,49.6
58.0,1717085967000,52.2
59.0,1717085977000,53.6
60.0,1717085987000,44.1
61.0,1717085997000,59.4
62.0,1717086007000,45.3
63.0,1717086017000,64.7
64.0,1717086027000,47.3
65.0,1717086037000,58.0
66.0,1717086047000,67.2
67.0,1717086057000,43.9
68.0,1717086067000,66.1
69.0,1717086077000,39.8
70.0,1717086087000,54.6
71.0,1717086097000,49.9
72.0,1717086107000,51.0
73.0,1717086117000,71.3
74.0,1717086127000,37.1
75.0,1717086137000,64.7
76.0,1717086147000,53.5
77.0,1717086157000,49.5
78.0,1717086167000,66.7
79.0,1717086177000,41.9
80.0,1717086187000,62.5
81.0,1717086197000,51.6
82.0,1717086207000,49.8
83.0,1717086217000,71.3
84.0,1717086227000,46.6
85.0,1717086237000,70.8
86.0,1717086247000,51.3
87.0,1717086257000,51.9
88.0,1717086267000,63.5
89.0,1717086277000,41.3
90.0,1717086279000,0.6
91.0,1717086279000,2.7
92.0,1717086280000,1.6
93.0,1717086280000,2.7
94.0,1717086280000,4.4
95.0,1717086280000,2.9
96.0,1717086280000,1.4
97.0,1717086280000,3.3
98.0,1717086281000,0.5
99.0,1717086281000,0.9
100.0,1717086281000,4.0
